customer_id,age,card_tier,tenure_months,income_annual,credit_limit,current_utilization,utilization_3m_change,avg_monthly_spend,annual_spend,spend_3m_vs_12m,days_since_last_txn,transaction_count_monthly,late_payment_count_12m,interest_paid_12m,support_tickets_12m,complaint_tickets_12m,app_session_frequency_monthly,competitor_offer_received,interchange_revenue_annual,annual_fee,reward_cost_annual,servicing_cost_annual,annual_net_margin,churn_prob_true,churn_label
CC-14298,60,Standard,99,27037,4697,0.0547,-0.0189,129,1548,1.1864,8,6,0,0.0,1,0,10,0,27.09,0,15.48,76.96,-65.35,0.0431,0
CC-14299,23,Gold,53,100731,28711,0.0692,0.094,999,11988,1.1761,8,17,1,399.91,1,0,12,0,239.76,95,179.82,109.31,445.5400000000001,0.0638,0
CC-14300,49,Standard,9,54904,9818,0.0681,0.0987,336,4032,1.1309,8,5,0,0.0,1,1,16,1,70.56,0,40.32,84.82,-54.579999999999984,0.1889,0
CC-14301,50,Black,31,323400,100000,0.1902,0.0618,9557,114684,0.9397,8,115,0,0.0,0,0,5,0,2867.1,495,3440.52,71.23,-149.6500000000001,0.0725,0
CC-14302,59,Platinum,45,109296,42420,0.0661,-0.1128,1409,16908,1.4667,8,18,1,564.39,2,0,9,0,380.43,295,371.98,124.97,742.8700000000001,0.0438,0
CC-14303,38,Gold,71,62552,18492,0.0966,-0.1175,898,10776,1.16,8,14,0,0.0,0,0,11,1,215.52,95,161.64,51.08,97.80000000000001,0.0907,0
CC-14304,31,Platinum,96,184534,74075,0.0713,0.0993,2655,31860,1.0166,8,42,0,0.0,2,0,10,1,716.85,295,700.92,111.25,199.68000000000006,0.1114,0
CC-14305,63,Standard,115,56794,9294,0.1186,0.1018,554,6648,1.12,8,7,0,0.0,5,0,13,1,116.34,0,66.48,113.33,-63.47,0.0897,1
CC-14306,69,Gold,109,106988,22204,0.1186,-0.0458,1323,15876,0.8303,119,18,0,0.0,2,0,16,0,317.52,95,238.14,94.5,79.88,0.7731,1
CC-14307,58,Gold,60,109564,22450,0.1291,-0.0839,1456,17472,0.9328,27,22,0,0.0,1,0,15,0,349.44,95,262.08,87.78,94.57999999999998,0.1093,1
CC-14308,60,Platinum,10,86237,34258,0.0454,0.1551,782,9384,0.3254,27,10,0,0.0,2,0,11,0,211.14,295,206.45,77.41,222.27999999999997,0.3421,1
CC-14309,21,Platinum,44,85191,29693,0.093,-0.074,1387,16644,0.834,27,17,0,0.0,0,2,12,0,374.49,295,366.17,63.47,239.85000000000002,0.4586,1
CC-14310,49,Standard,78,37447,6323,0.0504,0.0919,160,1920,1.478,8,5,4,64.14,0,1,7,0,33.6,0,19.2,62.4,16.140000000000015,0.2612,1
CC-14311,30,Black,44,246425,100000,0.0815,-0.0405,4094,49128,0.9945,27,43,0,0.0,3,2,17,0,1228.2,495,1473.84,96.88,152.48000000000025,0.3722,1
CC-14312,48,Standard,15,38405,5524,0.1034,-0.1771,287,3444,0.982,27,4,0,0.0,1,1,12,0,60.27,0,34.44,86.5,-60.669999999999995,0.2264,0
CC-14313,51,Platinum,28,149712,56595,0.0968,0.2218,2753,33036,1.2496,8,38,0,0.0,1,1,17,0,743.31,295,726.79,90.62,220.89999999999998,0.0807,0
CC-14314,39,Black,20,358067,100000,0.08,-0.002,4022,48264,1.0573,27,45,0,0.0,1,0,17,0,1206.6,495,1447.92,55.26,198.41999999999985,0.0908,0
CC-14315,23,Standard,44,41692,5222,0.109,-0.1266,286,3432,0.7141,8,5,0,0.0,6,1,9,1,60.06,0,34.32,134.3,-108.56,0.3364,0
CC-14316,56,Gold,53,67674,19364,0.074,-0.2286,720,8640,0.9571,8,13,0,0.0,2,0,9,1,172.8,95,129.6,122.42,15.78000000000003,0.1272,0
CC-14317,63,Standard,118,54145,9073,0.0456,-0.2135,208,2496,0.6094,8,9,0,0.0,2,1,11,0,43.68,0,24.96,67.36,-48.63999999999999,0.2037,0
CC-14318,35,Standard,115,41827,5811,0.0955,-0.0759,279,3348,1.0051,8,2,0,0.0,1,1,13,0,58.59,0,33.48,56.52,-31.409999999999997,0.1157,1
CC-14319,53,Gold,86,87280,20556,0.1025,0.2688,1059,12708,0.6987,8,19,0,0.0,0,1,8,0,254.16,95,190.62,83.76,74.77999999999997,0.2555,0
CC-14320,61,Gold,18,77934,15948,0.0538,-0.1077,431,5172,1.2285,8,6,0,0.0,1,0,12,0,103.44,95,77.58,98.54,22.319999999999993,0.0415,0
CC-14321,63,Black,103,303797,100000,0.1587,0.1971,7976,95712,0.7969,8,88,3,3194.37,0,2,10,1,2392.8,495,2871.36,92.25,3118.56,0.763,1
CC-14322,71,Gold,5,63454,15717,0.0865,-0.0396,683,8196,0.7026,8,21,0,0.0,3,1,5,0,163.92,95,122.94,131.96,4.019999999999953,0.2144,1
CC-14323,65,Gold,93,100433,21046,0.1266,-0.1972,1339,16068,0.9162,119,19,1,536.3,1,0,10,0,321.36,95,241.02,62.99,648.65,0.835,1
CC-14324,46,Platinum,81,138852,42649,0.0698,-0.091,1495,17940,1.0596,27,27,0,0.0,1,0,4,0,403.65,295,394.68,90.83,213.14,0.1093,1
CC-14325,36,Black,100,226497,100000,0.1252,-0.2121,6291,75492,0.5878,27,74,0,0.0,0,1,17,1,1887.3,495,2264.76,46.87,70.67000000000007,0.582,0
CC-14326,56,Standard,47,50972,7863,0.0511,-0.1484,202,2424,0.7936,8,4,0,0.0,1,0,14,0,42.42,0,24.24,99.46,-81.27999999999999,0.0752,0
CC-14327,53,Black,24,226431,100000,0.0848,-0.1529,4263,51156,0.9815,8,59,0,0.0,4,2,13,1,1278.9,495,1534.68,126.33,112.8900000000001,0.4206,0
CC-14328,40,Standard,106,36887,4841,0.0707,-0.3056,172,2064,1.3515,8,8,1,68.89,0,2,13,0,36.12,0,20.64,62.83,21.539999999999992,0.209,0
CC-14329,33,Platinum,25,97955,38791,0.1037,0.2069,2021,24252,0.1914,8,33,0,0.0,0,0,13,1,545.67,295,533.54,65.05,242.08000000000004,0.3996,1
CC-14330,53,Standard,61,25834,4445,0.0927,0.0117,207,2484,1.1345,8,8,0,0.0,4,1,11,0,43.47,0,24.84,96.46,-77.83,0.1038,0
CC-14331,25,Standard,64,51010,7722,0.0459,-0.1229,178,2136,0.8349,8,3,0,0.0,0,1,6,1,37.38,0,21.36,77.98,-61.96,0.3038,0
CC-14332,57,Standard,115,58113,10155,0.0386,0.0133,197,2364,0.8016,8,6,1,78.9,1,0,15,1,41.37,0,23.64,60.04,36.59,0.1902,1
CC-14333,34,Gold,70,75424,21456,0.0553,-0.1453,596,7152,0.7457,8,12,0,0.0,1,2,10,1,143.04,95,107.28,58.22,72.53999999999999,0.5196,1
CC-14334,47,Standard,117,36017,5902,0.0519,-0.4207,154,1848,0.8408,8,4,0,0.0,5,1,11,0,32.34,0,18.48,128.06,-114.19999999999999,0.1502,0
CC-14335,43,Standard,56,25000,4101,0.0912,0.4235,188,2256,1.1362,8,5,1,75.28,0,0,12,0,39.48,0,22.56,64.38,27.819999999999993,0.0676,0
CC-14336,34,Gold,59,38816,8172,0.1098,0.0084,451,5412,0.789,27,4,0,0.0,1,0,10,1,108.24,95,81.18,80.56,41.5,0.2657,0
CC-14337,60,Platinum,107,165435,52594,0.1354,-0.1084,3578,42936,1.4476,8,51,0,0.0,2,0,13,0,966.06,295,944.59,104.42,212.04999999999995,0.027,0
CC-14338,24,Standard,25,25000,3100,0.1553,-0.3101,242,2904,1.1372,27,7,0,0.0,0,0,18,1,50.82,0,29.04,38.94,-17.15999999999999,0.1538,0
CC-14339,59,Standard,113,32130,3872,0.1275,-0.2441,248,2976,1.0094,8,4,1,99.37,1,0,10,1,52.08,0,29.76,70.31,51.37999999999998,0.1572,0
CC-14340,39,Standard,62,48188,6240,0.0517,0.2282,162,1944,0.9002,27,7,1,64.94,1,0,12,0,34.02,0,19.44,64.67,14.850000000000009,0.1698,0
CC-14341,67,Standard,75,46009,7951,0.0658,0.2053,263,3156,1.307,8,5,1,105.31,0,0,13,0,55.23,0,31.56,59.18,69.8,0.0505,0
CC-14342,24,Platinum,90,151364,47465,0.0964,0.093,2300,27600,1.3508,8,33,0,0.0,1,1,11,1,621.0,295,607.2,80.55,228.25,0.1448,0
CC-14343,50,Platinum,87,140242,58315,0.0717,-0.1873,2101,25212,0.6016,8,32,0,0.0,1,1,13,0,567.27,295,554.66,100.97,206.64,0.266,0
CC-14344,39,Gold,107,77415,20106,0.0845,0.2065,854,10248,0.7394,119,10,0,0.0,0,0,15,0,204.96,95,153.72,86.62,59.62000000000003,0.801,1
CC-14345,51,Standard,112,32199,4322,0.1441,0.0475,313,3756,1.1404,8,4,0,0.0,0,0,12,0,65.73,0,37.56,67.09,-38.92,0.044,0
CC-14346,51,Platinum,57,117804,41184,0.1182,0.0782,2447,29364,1.231,8,38,0,0.0,1,0,8,0,660.69,295,646.01,97.16,212.5200000000001,0.0432,0
CC-14347,29,Gold,119,78857,17499,0.0546,0.0469,480,5760,0.8599,8,7,0,0.0,0,0,10,0,115.2,95,86.4,59.23,64.57,0.0695,0
CC-14348,33,Platinum,82,73838,30846,0.0547,-0.246,848,10176,0.7273,8,17,0,0.0,1,2,12,0,228.96,295,223.87,109.28,190.81000000000006,0.3336,0
CC-14349,34,Gold,65,68290,19443,0.0931,-0.1997,910,10920,0.9736,8,18,0,0.0,1,1,13,1,218.4,95,163.8,57.57,92.02999999999997,0.2329,0
CC-14350,66,Platinum,58,126972,36018,0.1393,-0.0965,2522,30264,1.393,27,31,0,0.0,1,0,11,1,680.94,295,665.81,58.58,251.55000000000007,0.119,0
CC-14351,30,Gold,57,70359,20740,0.0523,0.0765,545,6540,0.9623,8,9,0,0.0,2,1,9,0,130.8,95,98.1,82.59,45.110000000000014,0.1374,0
CC-14352,68,Standard,27,41146,6717,0.0998,-0.2271,337,4044,0.5708,8,4,3,134.93,3,1,16,0,70.77,0,40.44,86.25,79.00999999999999,0.4686,1
CC-14353,51,Black,28,326810,100000,0.1588,-0.0463,7979,95748,0.9829,8,100,0,0.0,2,0,15,1,2393.7,495,2872.44,65.33,-49.070000000000164,0.1124,1
CC-14354,57,Gold,51,101819,27192,0.0725,-0.0465,991,11892,1.1848,8,17,0,0.0,3,1,8,0,237.84,95,178.38,99.61,54.85000000000002,0.1026,0
CC-14355,43,Gold,65,117116,30999,0.0527,0.0989,821,9852,0.9196,8,12,0,0.0,0,1,8,0,197.04,95,147.78,37.78,106.47999999999996,0.1474,0
CC-14356,47,Standard,47,28036,3732,0.1381,0.0812,259,3108,1.3275,8,3,0,0.0,0,1,9,0,54.39,0,31.08,69.94,-46.629999999999995,0.0822,0
CC-14357,26,Gold,75,76059,20980,0.0849,-0.1715,895,10740,1.2098,8,8,0,0.0,1,1,9,0,214.8,95,161.1,100.12,48.579999999999984,0.0955,0
CC-14358,46,Gold,81,111086,23184,0.0638,0.197,743,8916,0.9315,27,14,0,0.0,1,0,7,1,178.32,95,133.74,60.94,78.63999999999999,0.231,0
CC-14359,22,Standard,41,25360,3787,0.1067,-0.1945,203,2436,0.9629,8,2,0,0.0,1,0,10,1,42.63,0,24.36,86.06,-67.78999999999999,0.1251,0
CC-14360,65,Standard,99,31767,3830,0.1361,0.1438,262,3144,0.3975,8,2,0,0.0,3,1,10,0,55.02,0,31.44,94.51,-70.93,0.2712,1
CC-14361,33,Gold,67,71915,21349,0.0929,-0.1025,997,11964,1.3131,27,19,0,0.0,1,0,11,1,239.28,95,179.46,81.77,73.04999999999995,0.1322,0
CC-14362,71,Platinum,71,211551,81493,0.056,0.0046,2293,27516,0.8511,8,35,0,0.0,0,1,17,0,619.11,295,605.35,67.07,241.68999999999994,0.1381,0
CC-14363,70,Gold,58,64291,13879,0.1372,0.0139,957,11484,0.83,8,28,2,383.28,3,0,16,0,229.68,95,172.26,83.09,452.61,0.1399,0
CC-14364,39,Standard,11,57192,8035,0.0617,0.0097,249,2988,0.785,8,6,0,0.0,3,0,10,1,52.29,0,29.88,135.79,-113.38,0.1631,1
CC-14365,21,Gold,110,84407,18236,0.1014,0.0812,929,11148,1.087,8,16,0,0.0,1,2,14,1,222.96,95,167.22,60.66,90.08000000000004,0.3587,1
CC-14366,60,Standard,72,32102,5328,0.0923,0.0387,247,2964,0.6114,8,5,0,0.0,0,0,14,0,51.87,0,29.64,69.56,-47.330000000000005,0.0964,0
CC-14367,52,Standard,30,76498,9450,0.0985,0.0975,468,5616,0.6547,8,9,0,0.0,1,0,10,0,98.28,0,56.16,77.49,-35.369999999999976,0.1004,0
CC-14368,42,Standard,47,47189,8042,0.0757,0.0497,306,3672,0.9342,8,8,0,0.0,2,1,14,0,64.26,0,36.72,113.26,-85.72000000000001,0.1319,0
CC-14369,68,Standard,28,49232,8691,0.1044,-0.2097,456,5472,0.762,27,11,0,0.0,1,0,8,0,95.76,0,54.72,72.61,-31.569999999999993,0.1601,0
CC-14370,49,Standard,30,51013,8192,0.0945,0.0205,389,4668,1.0506,8,5,0,0.0,1,0,18,0,81.69,0,46.68,93.77,-58.75999999999999,0.0481,0
CC-14371,22,Standard,42,50140,6657,0.0995,-0.1046,333,3996,0.773,119,13,0,0.0,1,0,9,0,69.93,0,39.96,96.46,-66.48999999999998,0.8195,1
CC-14372,60,Standard,17,69210,9800,0.0587,-0.1864,289,3468,1.4285,27,8,1,115.79,1,0,15,0,60.69,0,34.68,59.91,81.89000000000001,0.0791,0
CC-14373,58,Standard,8,65091,9674,0.0453,-0.0635,220,2640,1.158,8,10,0,0.0,3,0,6,0,46.2,0,26.4,120.38,-100.58,0.0522,0
CC-14374,68,Gold,29,65203,16982,0.0477,0.0075,407,4884,1.1543,27,3,2,163.05,2,0,14,0,97.68,95,73.26,91.2,191.27,0.1671,0
CC-14375,31,Gold,40,127897,34131,0.1086,0.0175,1862,22344,0.7685,8,22,0,0.0,0,0,15,0,446.88,95,335.16,92.3,114.41999999999996,0.0771,0
CC-14376,37,Standard,70,37123,5689,0.1091,0.1384,312,3744,1.6717,8,9,0,0.0,0,1,13,0,65.52,0,37.44,94.28,-66.2,0.0447,0
CC-14377,71,Platinum,77,151278,49798,0.133,0.1761,3329,39948,0.8183,119,50,1,1333.13,0,1,14,0,898.83,295,878.86,77.03,1571.0700000000002,0.9283,1
CC-14378,63,Standard,87,28670,4972,0.0408,0.0304,102,1224,0.7359,8,9,0,0.0,0,0,23,1,21.42,0,12.24,68.82,-59.639999999999986,0.1324,1
CC-14379,28,Gold,66,107027,22276,0.1128,0.0576,1263,15156,1.162,8,17,1,505.77,1,1,10,1,303.12,95,227.34,69.05,607.5,0.2623,0
CC-14380,42,Standard,32,41542,6147,0.0486,-0.0057,150,1800,1.0086,8,4,0,0.0,2,0,9,0,31.5,0,18.0,80.76,-67.26,0.0606,0
CC-14381,24,Standard,84,32068,5340,0.1021,0.0951,274,3288,0.7045,8,7,0,0.0,4,1,14,0,57.54,0,32.88,123.75,-99.09,0.1755,0
CC-14382,31,Gold,101,110255,22722,0.085,0.053,971,11652,1.6088,8,23,1,388.75,1,1,5,0,233.04,95,174.78,82.12,459.89,0.081,0
CC-14383,28,Gold,5,115519,31251,0.0438,-0.0282,688,8256,1.2427,8,7,0,0.0,1,0,13,0,165.12,95,123.84,82.73,53.55000000000001,0.0402,0
CC-14384,29,Platinum,64,191453,75577,0.0808,0.3028,3067,36804,0.9512,27,41,0,0.0,0,2,12,0,828.09,295,809.69,83.51,229.8900000000001,0.4085,0
CC-14385,46,Gold,14,52637,14005,0.0583,-0.1019,410,4920,1.6703,8,8,0,0.0,0,1,13,1,98.4,95,73.8,85.59,34.01000000000002,0.0941,0
CC-14386,22,Black,93,390148,100000,0.1876,0.1982,9425,113100,1.1932,27,124,0,0.0,1,0,8,0,2827.5,495,3393.0,71.22,-141.7199999999998,0.083,0
CC-14387,36,Standard,119,41619,5444,0.1173,-0.2231,321,3852,0.9464,8,4,2,128.54,3,0,8,0,67.41,0,38.52,110.68,46.74999999999997,0.1309,0
CC-14388,51,Standard,32,68079,9566,0.1136,0.102,546,6552,1.6344,8,7,0,0.0,2,0,17,0,114.66,0,65.52,110.44,-61.29999999999998,0.0198,0
CC-14389,26,Standard,87,52030,6973,0.1475,0.1955,517,6204,1.1477,8,8,0,0.0,3,0,12,0,108.57,0,62.04,132.31,-85.78,0.0444,0
CC-14390,41,Standard,40,47827,8501,0.066,-0.3061,282,3384,1.1346,27,8,0,0.0,5,0,11,0,59.22,0,33.84,119.0,-93.62,0.0892,0
CC-14391,46,Gold,87,85181,22586,0.0724,0.0008,822,9864,0.8341,27,14,0,0.0,2,0,18,0,197.28,95,147.96,109.82,34.5,0.1169,0
CC-14392,39,Gold,62,84709,19457,0.113,0.0873,1105,13260,0.9648,8,9,0,0.0,1,1,12,0,265.2,95,198.9,105.16,56.139999999999986,0.1295,0
CC-14393,48,Standard,40,37355,6566,0.0812,0.0178,268,3216,0.8268,8,10,0,0.0,1,0,20,1,56.28,0,32.16,65.06,-40.94,0.1272,0
CC-14394,28,Black,106,205235,100000,0.0457,0.0367,2297,27564,1.3819,27,30,0,0.0,2,0,16,0,689.1,495,826.92,94.33,262.8499999999999,0.0534,0
CC-14395,34,Platinum,17,127306,40718,0.1253,0.0004,2564,30768,0.4672,8,36,0,0.0,2,1,15,0,692.28,295,676.9,65.18,245.20000000000005,0.314,1
CC-14396,44,Standard,20,58397,8335,0.0511,-0.1841,214,2568,1.3598,8,3,0,0.0,1,0,13,0,44.94,0,25.68,99.35,-80.09,0.0332,0
CC-14397,68,Standard,54,29287,3864,0.0669,0.3352,130,1560,0.6868,8,1,0,0.0,1,1,11,0,27.3,0,15.6,100.56,-88.86,0.1925,1
CC-14398,64,Standard,31,60082,10710,0.0448,-0.0955,241,2892,0.9326,27,5,0,0.0,1,0,13,1,50.61,0,28.92,104.83,-83.14,0.217,1
CC-14399,57,Standard,114,46613,7040,0.0506,0.0451,179,2148,0.8614,8,7,0,0.0,2,1,11,1,37.59,0,21.48,108.82,-92.70999999999998,0.2663,1
CC-14400,46,Standard,104,53791,9346,0.04,-0.117,188,2256,0.794,8,1,0,0.0,1,1,12,1,39.48,0,22.56,70.34,-53.42000000000001,0.2856,1
CC-14401,51,Gold,62,102704,24099,0.0471,-0.3614,570,6840,1.1569,8,13,0,0.0,2,0,13,0,136.8,95,102.6,75.85,53.35000000000002,0.0438,0
CC-14402,71,Standard,23,55443,9516,0.0728,-0.1587,348,4176,0.9484,8,5,0,0.0,0,0,4,0,73.08,0,41.76,55.28,-23.959999999999994,0.0733,0
CC-14403,52,Standard,19,45252,5576,0.081,-0.2371,227,2724,0.7497,8,4,0,0.0,4,0,13,0,47.67,0,27.24,108.65,-88.22000000000001,0.0835,0
CC-14404,70,Black,107,283664,100000,0.0737,0.1437,3702,44424,0.9962,27,43,0,0.0,3,1,15,0,1110.6,495,1332.72,86.5,186.37999999999988,0.1997,0
CC-14405,61,Gold,117,103999,30284,0.0792,-0.111,1205,14460,0.7412,27,15,0,0.0,1,3,8,0,289.2,95,216.9,77.96,89.33999999999997,0.7009,1
CC-14406,22,Black,20,207109,88099,0.0708,-0.0971,3133,37596,0.7887,8,49,0,0.0,1,0,12,0,939.9,495,1127.88,62.26,244.76,0.0803,0
CC-14407,45,Standard,59,31562,5254,0.0413,-0.1796,109,1308,0.5008,8,11,1,43.68,1,0,13,0,22.89,0,13.08,53.91,-0.4200000000000017,0.1638,0
CC-14408,64,Standard,39,39772,6567,0.0736,-0.0059,243,2916,0.8149,119,4,0,0.0,3,1,15,0,51.03,0,29.16,113.37,-91.5,0.8983,1
CC-14409,22,Gold,62,91121,26436,0.0556,-0.1275,738,8856,1.0983,8,14,0,0.0,5,0,17,0,177.12,95,132.84,144.16,-4.8799999999999955,0.0444,0
CC-14410,62,Standard,40,66609,9221,0.0783,0.1289,363,4356,0.9611,8,8,0,0.0,2,0,13,1,76.23,0,43.56,95.48,-62.81000000000002,0.1191,0
CC-14411,21,Standard,14,45539,6736,0.0845,0.0253,286,3432,1.4945,119,6,0,0.0,0,0,9,0,60.06,0,34.32,45.55,-19.810000000000002,0.5944,1
CC-14412,56,Gold,77,127503,36529,0.0812,-0.1058,1490,17880,1.7338,27,29,0,0.0,1,0,10,1,357.6,95,268.2,75.08,109.32000000000005,0.0729,0
CC-14413,32,Gold,114,95953,26661,0.0799,0.1075,1071,12852,0.8107,8,10,0,0.0,3,0,12,0,257.04,95,192.78,122.17,37.09000000000003,0.0723,0
CC-14414,29,Standard,118,39898,5729,0.1327,-0.0188,382,4584,0.7,8,10,2,153.02,1,0,11,1,80.22,0,45.84,93.22,94.18,0.3082,0
CC-14415,56,Gold,115,109375,31125,0.0712,-0.0168,1113,13356,1.2889,8,15,1,446.06,0,0,7,1,267.12,95,200.34,71.08,536.76,0.1122,1
CC-14416,61,Standard,86,42267,5191,0.105,-0.2394,274,3288,1.0506,119,5,0,0.0,0,0,12,0,57.54,0,32.88,84.98,-60.320000000000014,0.7256,1
CC-14417,48,Standard,75,47826,7983,0.0566,-0.0307,227,2724,1.2908,27,8,0,0.0,5,0,10,0,47.67,0,27.24,147.04,-126.61,0.0703,0
CC-14418,58,Standard,3,29965,3967,0.1254,0.0282,250,3000,1.0696,8,6,1,100.13,2,0,12,0,52.5,0,30.0,68.55,54.08,0.0777,0
CC-14419,53,Standard,60,28027,3844,0.0616,0.18,119,1428,0.8917,27,3,0,0.0,1,0,15,0,24.99,0,14.28,96.19,-85.48,0.1159,0
CC-14420,62,Standard,5,51228,7663,0.0878,-0.1328,338,4056,0.8934,27,13,0,0.0,2,0,9,1,70.98,0,40.56,88.12,-57.7,0.2463,0
CC-14421,66,Black,65,357261,100000,0.1365,0.3217,6857,82284,1.0798,8,85,0,0.0,1,0,11,0,2057.1,495,2468.52,63.25,20.329999999999927,0.0511,0
CC-14422,42,Gold,23,126345,31846,0.0914,0.0635,1463,17556,0.8867,8,22,0,0.0,4,0,11,0,351.12,95,263.34,97.09,85.69000000000005,0.0706,0
CC-14423,45,Gold,25,67800,17253,0.1108,-0.2479,961,11532,1.3159,8,13,0,0.0,1,0,19,0,230.64,95,172.98,69.44,83.22,0.0315,0
CC-14424,38,Standard,11,61467,8598,0.137,-0.1468,592,7104,0.5593,27,7,0,0.0,2,0,9,0,124.32,0,71.04,101.68,-48.400000000000034,0.2077,1
CC-14425,26,Standard,85,59787,7803,0.0678,0.1931,266,3192,1.3142,8,3,0,0.0,3,1,7,0,55.86,0,31.92,131.18,-107.24000000000002,0.0844,0
CC-14426,38,Standard,111,39474,6556,0.0607,0.1665,200,2400,0.388,8,5,0,0.0,2,1,14,0,42.0,0,24.0,83.77,-65.77,0.2567,0
CC-14427,36,Standard,57,60615,8728,0.1208,-0.0173,530,6360,0.9935,8,11,0,0.0,0,1,7,1,111.3,0,63.6,65.45,-17.750000000000014,0.2503,0
CC-14428,35,Standard,112,55622,8362,0.0897,0.0025,377,4524,0.8507,8,7,0,0.0,1,1,16,1,79.17,0,45.24,59.4,-25.47,0.2508,1
CC-14429,68,Platinum,118,179976,66637,0.0768,-0.1947,2572,30864,0.4951,8,31,0,0.0,2,1,13,0,694.44,295,679.01,92.04,218.3900000000001,0.2952,0
CC-14430,28,Gold,21,131056,38132,0.0828,0.1782,1586,19032,0.332,8,25,1,635.52,1,0,16,1,380.64,95,285.48,67.04,758.6399999999999,0.4283,0
CC-14431,33,Gold,64,108389,29346,0.081,-0.1682,1194,14328,0.6207,8,16,0,0.0,0,0,12,1,286.56,95,214.92,43.76,122.88,0.2485,0
CC-14432,63,Gold,89,39590,8097,0.143,0.1067,582,6984,0.9637,8,10,0,0.0,1,1,11,0,139.68,95,104.76,79.41,50.50999999999999,0.1294,0
CC-14433,27,Platinum,93,151289,60122,0.0814,0.1828,2459,29508,0.7693,8,36,0,0.0,0,2,12,1,663.93,295,649.18,92.08,217.66999999999996,0.4954,0
CC-14434,37,Standard,93,27373,4909,0.0713,-0.0128,176,2112,0.6377,8,5,0,0.0,0,0,12,0,36.96,0,21.12,71.66,-55.82,0.0947,0
CC-14435,70,Standard,41,46703,6928,0.0931,0.1251,324,3888,1.3557,8,1,0,0.0,2,0,8,1,68.04,0,38.88,108.07,-78.90999999999998,0.0736,0
CC-14436,52,Standard,102,46053,8205,0.0973,0.2571,401,4812,0.5803,8,14,0,0.0,2,0,10,1,84.21,0,48.12,78.24,-42.14999999999999,0.2005,0
CC-14437,42,Platinum,78,119570,42641,0.0931,0.0202,1995,23940,1.1537,8,28,0,0.0,0,0,11,0,538.65,295,526.68,60.68,246.29000000000008,0.0452,0
CC-14438,71,Black,29,208067,92117,0.1074,-0.0463,4972,59664,0.6833,8,57,0,0.0,0,0,11,0,1491.6,495,1789.92,87.4,109.27999999999975,0.1293,1
CC-14439,33,Standard,48,39033,5460,0.1392,-0.03,382,4584,0.6132,8,7,0,0.0,3,0,17,1,80.22,0,45.84,105.86,-71.47999999999999,0.1778,0
CC-14440,67,Platinum,36,128199,47697,0.0897,-0.1314,2150,25800,0.7688,27,29,1,861.18,2,0,11,0,580.5,295,567.6,83.49,1085.5899999999997,0.2083,0
CC-14441,43,Platinum,35,135390,42265,0.0841,-0.1348,1787,21444,1.136,8,17,0,0.0,1,1,19,1,482.49,295,471.77,59.49,246.23000000000002,0.1756,1
CC-14442,49,Standard,94,46186,5833,0.1249,0.0464,366,4392,0.5386,8,6,0,0.0,0,0,13,0,76.86,0,43.92,69.91,-36.97,0.1072,0
CC-14443,42,Standard,97,51584,6274,0.1262,-0.0446,398,4776,1.0362,8,10,1,159.37,2,2,10,0,83.58,0,47.76,69.25,125.94,0.3189,1
CC-14444,21,Standard,98,41483,5705,0.0495,0.0291,142,1704,0.6618,8,5,1,56.84,0,0,10,1,29.82,0,17.04,46.27,23.349999999999994,0.2478,0
CC-14445,49,Black,52,369575,100000,0.1482,-0.2435,7447,89364,0.7158,8,91,1,2983.02,0,0,10,0,2234.1,495,2680.92,47.13,2984.0699999999997,0.1291,1
CC-14446,68,Standard,22,44569,6824,0.1076,-0.0339,369,4428,1.0702,8,4,0,0.0,1,0,22,1,77.49,0,44.28,52.29,-19.08,0.0878,0
CC-14447,25,Platinum,42,172357,55324,0.0929,0.1345,2582,30984,1.602,8,42,0,0.0,2,0,9,0,697.14,295,681.65,70.62,239.87,0.0242,0
CC-14448,55,Standard,101,41574,7443,0.0946,-0.1878,354,4248,0.6767,119,7,0,0.0,4,0,10,0,74.34,0,42.48,120.43,-88.57,0.8318,1
CC-14449,30,Gold,97,143303,32841,0.0825,-0.0175,1362,16344,1.166,8,20,0,0.0,0,0,18,1,326.88,95,245.16,35.46,141.26,0.0775,1
CC-14450,39,Standard,60,50256,7360,0.1341,-0.2982,496,5952,0.8562,8,9,0,0.0,1,0,11,1,104.16,0,59.52,77.77,-33.129999999999995,0.1406,0
CC-14451,57,Gold,33,119750,25186,0.075,-0.2158,949,11388,0.8076,119,11,0,0.0,0,1,17,0,227.76,95,170.82,93.15,58.789999999999964,0.8962,1
CC-14452,27,Platinum,40,115712,36621,0.0558,0.1011,1027,12324,1.2714,8,8,1,411.31,3,1,19,0,277.29,295,271.13,107.31,605.1599999999999,0.1074,1
CC-14453,66,Platinum,88,124349,35659,0.0968,-0.0664,1734,20808,0.6969,8,32,2,694.79,2,0,12,1,468.18,295,457.78,113.66,886.5300000000001,0.3897,0
CC-14454,55,Platinum,47,131175,47004,0.0867,0.2533,2049,24588,0.6038,8,31,0,0.0,2,2,18,1,553.23,295,540.94,65.16,242.13,0.6259,1
CC-14455,65,Standard,43,72821,12020,0.0682,0.0449,412,4944,1.0881,8,11,0,0.0,2,1,8,1,86.52,0,49.44,109.6,-72.52,0.2215,0
